0,-0.20938,-0.150409
1,-0.174621,-0.122601
2,-0.144878,-0.099039
3,-0.119428,-0.079093
4,-0.09765,-0.062225
5,-0.079014,-0.047976
6,-0.063068,-0.035955
7,-0.049423,-0.025827
8,-0.037747,-0.017306
9,-0.027756,-0.010151
10,-0.019206,-0.004153
11,-0.011891,0.000863
12,-0.005631,0.005048
13,-0.000274,0.00853
14,0.00431,0.011425
15,0.008232,0.013818
16,0.011589,0.015788
17,0.014462,0.017401
18,0.016921,0.018714
19,0.019025,0.019775
20,0.020826,0.020626
21,0.022367,0.021301
22,0.023685,0.021829
23,0.024814,0.022235
24,0.02578,0.02254
25,0.026607,0.022762
26,0.027315,0.022915
27,0.02792,0.023013
28,0.028439,0.023065
29,0.028882,0.023081
30,0.029262,0.023068
31,0.029587,0.023031
32,0.029865,0.022977
33,0.030104,0.02291
34,0.030308,0.022832
35,0.030482,0.022747
36,0.030632,0.022658
37,0.03076,0.022565
38,0.030869,0.022472
39,0.030963,0.022378
40,0.031043,0.022285
41,0.031112,0.022194
42,0.031171,0.022105
43,0.031221,0.022019
44,0.031264,0.021936
45,0.031301,0.021856
46,0.031333,0.02178
47,0.03136,0.021707
48,0.031384,0.021638
49,0.031403,0.021572
50,0.031421,0.02151
51,0.031435,0.021452
52,0.031448,0.021396
53,0.031458,0.021344
54,0.031468,0.021295
55,0.031476,0.021249
56,0.031482,0.021205
57,0.031488,0.021165
58,0.031493,0.021127
59,0.031497,0.021091
60,0.031501,0.021057
61,0.031504,0.021026
62,0.031507,0.020997
63,0.031509,0.02097
64,0.031511,0.020944
65,0.031513,0.02092
66,0.031514,0.020898
67,0.031516,0.020877
68,0.031517,0.020857
69,0.031518,0.020839
70,0.031519,0.020822
71,0.031519,0.020806
72,0.03152,0.020792
73,0.03152,0.020778
74,0.031521,0.020765
75,0.031521,0.020753
76,0.031522,0.020742
77,0.031522,0.020731
78,0.031522,0.020722
79,0.031522,0.020712
