feature,mean_importance
project_id_ratio_summary_cluster,-0.001254028410017294
summary_cluster_sum_project_id,0.00836296822925966
summary_cluster_ratio_project_id,0.01591897998509062
project_id_diff_summary_cluster,0.025584795859001662
project_id,0.17008006471389475
summary_cluster,0.17918789442497152
summary_cluster_multiply_project_id,0.18843295900899876
