feature,mean_importance
summary_cluster_ratio_project_id,0.0038968520166722696
project_id_ratio_summary_cluster,0.006174137830321724
summary_cluster_multiply_project_id,0.026859057283049825
project_id_diff_summary_cluster,0.029920066972317083
summary_cluster_sum_project_id,0.05215318488971006
summary_cluster,0.07703392976687976
project_id,0.11784114578791458
