0,2366663.4381678295,
1,108998.1110469883,
2,32265.753342873988,
3,17033.455401518233,
4,19127.83435483657,
5,16534.520901048425,
6,12944.174663930624,
7,12398.601923257416,
8,11809.619708091357,
9,11591.808865484885,
10,13470.969312204912,
11,10649.03061732626,
12,9428.506266487591,
13,16384.5202619536,
14,8197.170233151968,
15,7635.509763887546,
16,7106.966416134318,
17,7189.046418879462,
18,8171.351388680641,
19,13080.1069020396,
20,5251.7151544704375,
21,6192.993851742466,
22,13248.830083914054,
23,5093.772935924779,
24,4364.5581384908255,
25,5281.7485598163885,
26,3519.3703402394312,
27,3539.876069981585,
28,3146.2545621203435,
29,3757.882609161132,
30,3032.563378351868,
31,2812.190985223475,
32,7087.889219569608,
33,2595.2228692106714,
34,2115.53015757042,
35,2596.1265913416078,
36,4270.109127709535,
37,2124.9877236399416,
38,2330.4422770205792,
39,1671.844417254826,
40,1667.822816594251,
41,2030.8933544745764,
42,1399.1798891745066,
43,1663.3863827631224,
44,1948.359026422804,
45,1304.7406629425739,
46,1518.7939568490672,
47,5377.063330719039,
48,1684.7161065714117,
49,4222.8542536962395,
50,1100.63942247577,
51,3938.0295415288697,
52,1642.6307805180843,
53,1046.287217049125,
54,930.546936173789,
55,1856.541654529654,
56,811.2931775351801,
57,3101.743618005774,
58,1063.6492478157672,
59,5538.212829360782,
60,1250.1952204531817,
61,757.676210446281,
62,799.7750813708641,
63,1127.558056527617,
64,1461.0384620994894,
65,14254.752899936597,
66,2212.2791897528973,
